price_bucket,body_type,vehicle_level_group,fuel_type_group,sales,weighted_tp,active_months,share_pct,market_rank,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,concentration_label
5-10万,SUV,A0,其他能源,209298.0,67816.88119342229,12,1.0025906653845391,29,吉利缤越（63.5%）、广汽传祺GS3（22.9%）、起亚奕跑（8.0%）,吉利缤越,197434.0,94.33152729600856,吉利缤越（63.5%）、广汽传祺GS3（22.9%）、起亚奕跑（8.0%）,94.33152729600856,3,100.0,高集中
30-35万,MPV,B,新能源,205856.0,321255.57178544573,12,0.9861026097401776,30,魏牌高山（34.2%）、腾势腾势D9（28.4%）、岚图梦想家（13.2%）,魏牌高山,156174.0,75.86565366081143,魏牌高山（34.2%）、腾势腾势D9（28.4%）、小鹏X9（11.9%）,74.4933351468988,3,100.0,高集中
15-20万,SUV,B,其他能源,195442.0,169080.35005316124,12,0.936216900419904,31,别克昂科威（54.5%）、大众途观（33.7%）、212T01（5.4%）,别克昂科威,182840.0,93.55205124794057,别克昂科威（54.5%）、212T01（5.4%）、大众探岳（1.4%）,61.283142824981326,3,100.0,高集中
5-10万,轿车,B,新能源,190622.0,91981.50569794096,12,0.9131278742125181,32,比亚迪秦（34.4%）、比亚迪海豹06（27.5%）、吉利银河银河星耀6（13.9%）,比亚迪秦,144529.0,75.81968503110869,吉利银河银河星耀6（13.9%）、荣威M7（8.5%）、五菱星光（2.2%）,24.609961074797244,3,100.0,高集中
25-30万,MPV,B,其他能源,186687.0,279680.26724282437,12,0.8942782231490193,33,丰田赛那（46.8%）、丰田格瑞维亚（30.2%）、别克GL8（19.1%）,丰田赛那,179319.0,96.05328705266032,丰田赛那（46.8%）、丰田格瑞维亚（30.2%）、别克GL8（19.1%）,96.05328705266032,3,100.0,高集中
20-25万,SUV,B,其他能源,173508.0,223001.50585218624,12,0.8311474604130981,34,丰田汉兰达（35.3%）、大众途观（21.5%）、福特锐界（14.8%）,丰田汉兰达,124072.0,71.5079419969108,丰田汉兰达（35.3%）、大众途观（21.5%）、福特锐界（14.8%）,71.5079419969108,3,100.0,高集中
15-20万,SUV,C,新能源,164557.0,184678.15087732894,12,0.7882698932798382,35,乐道乐道L60（23.1%）、方程豹钛7（15.7%）、东风奕派eπ008（10.4%）,乐道乐道L60,80924.0,49.17688095918132,乐道乐道L60（23.1%）、东风奕派eπ008（10.4%）、广汽昊铂昊铂HT（1.9%）,35.35856876340721,3,100.0,中度集中
10-15万,轿车,C,新能源,161540.0,132589.76586996746,12,0.7738176957554226,36,吉利银河银河星耀8（34.0%）、日产N7（23.2%）、启源A07（19.2%）,吉利银河银河星耀8,123377.0,76.37551070942182,吉利银河银河星耀8（34.0%）、日产N7（23.2%）、启源A07（19.2%）,76.37551070942182,3,100.0,高集中
30-35万,SUV,B,其他能源,160467.0,323460.5605309583,12,0.7686777527843593,37,奔驰GLC级（42.4%）、宝马X3（38.4%）、雷克萨斯RX（9.0%）,奔驰GLC级,144074.0,89.78419238846617,宝马X3（38.4%）、雷克萨斯RX（9.0%）、林肯航海家（1.5%）,48.95710644556202,3,100.0,高集中
5-10万,SUV,A,新能源,157993.0,89770.55496810848,12,0.7568266633990745,38,启源Q05（56.1%）、奔腾悦意03（19.0%）、埃安AION Y（14.9%）,启源Q05,142279.0,90.05398973372239,奔腾悦意03（19.0%）、埃安AION Y（14.9%）、荣威RX5（0.4%）,34.38127005626831,3,100.0,高集中
15-20万,SUV,A,新能源,113691.0,173688.91899574848,12,0.5446088129759177,39,北京越野BJ40（36.7%）、方程豹钛3（35.2%）、宝马iX1（9.4%）,北京越野BJ40,92344.0,81.22366766058879,北京越野BJ40（36.7%）、宝马iX1（9.4%）、smart精灵#3（2.7%）,48.769031849486765,3,100.0,高集中
30-35万,SUV,D,新能源,113372.0,325777.43413919647,12,0.5430807218223584,40,领克领克900（30.9%）、腾势腾势N8L（23.7%）、智己智己LS9（12.7%）,领克领克900,76172.0,67.18766538475109,领克领克900（30.9%）、腾势腾势N8L（23.7%）、智己智己LS9（12.7%）,67.18766538475109,3,100.0,高集中
35-40万,SUV,D,新能源,112320.0,387167.4123775431,12,0.5380413741936924,41,AITO问界M8（78.1%）、理想理想L9（9.1%）、岚图岚图泰山（5.9%）,AITO问界M8,104595.0,93.12232905982906,AITO问界M8（78.1%）,78.10363247863248,1,100.0,高集中
40-45万,SUV,C,新能源,109963.0,418624.59351111326,12,0.5267507445731926,42,蔚来蔚来ES8（90.8%）、坦克坦克700（8.0%）、方程豹豹8（1.2%）,蔚来蔚来ES8,109963.0,100.0,蔚来蔚来ES8（90.8%）、坦克坦克700（8.0%）,98.81232778298154,2,100.0,高集中
其他,轿车,A,新能源,107734.0,0.0,12,0.5160732675158766,43,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
50-55万,SUV,D,新能源,107507.0,519337.5290772069,12,0.5149858797671055,44,AITO问界M9（60.6%）、极氪极氪9X（39.1%）、凯迪拉克凯威德（0.3%）,AITO问界M9,107489.0,99.9832569042016,AITO问界M9（60.6%）,60.55419647092748,1,100.0,高集中
20-25万,SUV,D,新能源,93797.0,222254.88737870372,12,0.4493114919448519,45,吉利银河银河M9（53.7%）、零跑零跑D19（27.3%）、风云风云T11（18.8%）,吉利银河银河M9,93589.0,99.77824450675395,吉利银河银河M9（53.7%）、风云风云T11（18.8%）、启源E07（0.1%）,72.53963346375684,3,100.0,高集中
25-30万,轿车,B,其他能源,93736.0,270988.1528488937,12,0.4490192864264597,46,奥迪A5（39.0%）、奔驰C级（33.7%）、奥迪A5L Sportback（21.9%）,奥迪A5,88700.0,94.6274643680123,奥迪A5（39.0%）、奥迪A5L Sportback（21.9%）,60.9200307245882,2,100.0,高集中
25-30万,SUV,D,新能源,91566.0,275140.0181772393,12,0.43862443437873605,47,乐道乐道L90（64.4%）、乐道乐道L80（17.3%）、比亚迪大唐（7.7%）,乐道乐道L90,81838.0,89.37596924622676,乐道乐道L90（64.4%）、深蓝S09（7.5%）、广汽昊铂昊铂HL（2.7%）,74.52547888954415,3,100.0,高集中
35-40万,SUV,C,新能源,88720.0,373383.44904496125,12,0.4249913703566986,48,蔚来蔚来ES8（35.7%）、坦克坦克500（23.0%）、极氪极氪8X（21.0%）,蔚来蔚来ES8,70704.0,79.69341749323715,坦克坦克500（23.0%）、方程豹豹8（8.3%）、奥迪Q6（3.2%）,34.43192064923355,3,100.0,高集中
5-10万,SUV,B,其他能源,88052.0,85997.79550599882,12,0.42179148041758374,49,捷途捷途X70（39.3%）、五菱星光560（23.1%）、奇瑞瑞虎8（20.4%）,捷途捷途X70,72871.0,82.75905146958615,捷途捷途X70（39.3%）、捷达捷达VS7（9.9%）、五菱五菱宏光S3（4.7%）,53.86249034661337,3,100.0,高集中
15-20万,轿车,B,新能源,87340.0,177736.1304130044,12,0.4183808192848745,50,极氪极氪007（37.7%）、红旗H5（17.2%）、比亚迪海豹07（11.8%）,极氪极氪007,58266.0,66.71170139683994,极氪极氪007（37.7%）、红旗H5（17.2%）、比亚迪海豹07（11.8%）,66.71170139683994,3,100.0,高集中
