brand,model,target_market,first_active,tail_monthly_sales,top10_status,sustained_months,ramp,nev_penetration,market_regime,ces,vacuum_crowded,shock_state
智己,智己L6,15-20万 轿车 新能源,2026-04,280.3333333333333,True,0,0.7218884120171674,33.62224934903388,substitution,0.0588642410325315,crowded,SHOCK_NONE
广汽传祺,向往E8,20-25万 MPV 新能源,2026-07,2202.0,True,1,1.0,35.775706709232274,substitution,,vacuum,SHOCK_CANDIDATE
极狐,问道V9,20-25万 MPV 新能源,2026-05,470.3333333333333,True,0,1.0,35.775706709232274,substitution,,crowded,SHOCK_NONE
雷克萨斯,NX,20-25万 SUV 其他能源,2026-06,679.5,False,0,1.0,75.46199161432683,shock,0.4623355263157894,vacuum,SHOCK_NONE
大众,与众08,20-25万 SUV 新能源,2026-05,175.16666666666666,False,0,3.503333333333333,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
广汽昊铂,昊铂HL,20-25万 SUV 新能源,2026-05,51.0,False,0,1.0,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
广汽昊铂,昊铂S600,20-25万 SUV 新能源,2026-06,130.0,False,0,1.0209424083769634,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
星途,星途EX7,20-25万 SUV 新能源,2026-05,105.91666666666667,False,0,0.8003778337531486,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
智界,智界R7,20-25万 SUV 新能源,2026-03,0.0,False,0,0.0,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
红旗,HS7,20-25万 SUV 新能源,2026-06,87.75,False,0,0.9469424460431655,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
零跑,零跑D19,20-25万 SUV 新能源,2026-04,3934.5,True,3,2.069337307152875,75.46199161432683,shock,0.4623355263157894,vacuum,SHOCK_CANDIDATE
领克,领克09,20-25万 SUV 新能源,2026-03,55.333333333333336,False,0,0.7942583732057416,75.46199161432683,shock,0.4623355263157894,crowded,SHOCK_NONE
smart,精灵#6,20-25万 轿车 新能源,2026-06,188.0,True,0,1.0,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
丰田,铂智7,20-25万 轿车 新能源,2026-04,0.0,False,1,0.0,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
奔驰,CLA级,20-25万 轿车 新能源,2026-05,181.66666666666666,True,0,1.0,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
奥迪,E5 Sportback,20-25万 轿车 新能源,2026-02,202.5,True,0,0.3467465753424658,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
尚界,尚界Z7,20-25万 轿车 新能源,2026-04,2156.0,True,2,7.131201764057332,54.56292282443654,shock,0.2774671052631579,vacuum,SHOCK_CANDIDATE
尚界,尚界Z7T,20-25万 轿车 新能源,2026-06,1646.0,True,2,1.2150590551181102,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
广汽昊铂,昊铂A800,20-25万 轿车 新能源,2026-03,16.25,False,0,0.5025773195876289,54.56292282443654,shock,0.2774671052631579,crowded,SHOCK_NONE
吉利银河,银河V900,25-30万 MPV 新能源,2026-05,269.3333333333333,True,0,1.0,19.932823810227262,substitution,,crowded,SHOCK_NONE
广汽传祺,向往M8,25-30万 MPV 新能源,2026-03,289.6666666666667,True,0,1.3267175572519083,19.932823810227262,substitution,,crowded,SHOCK_NONE
零跑,零跑D99,25-30万 MPV 新能源,2026-06,203.75,True,0,0.8182730923694779,19.932823810227262,substitution,,crowded,SHOCK_NONE
魏牌,高山,25-30万 MPV 新能源,2026-06,4999.5,True,2,1.0,19.932823810227262,substitution,,vacuum,SHOCK_CANDIDATE
宝马,X3,25-30万 SUV 其他能源,2026-05,6491.0,False,3,1.0,75.82893009845418,shock,0.2600328947368421,vacuum,SHOCK_NONE
AITO,问界M6,25-30万 SUV 新能源,2026-04,4470.375,True,4,1.0954116638078901,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_CANDIDATE
JEEP,大切诺基,25-30万 SUV 新能源,2026-03,120.66666666666667,False,0,2.6231884057971016,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_NONE
乐道,乐道L80,25-30万 SUV 新能源,2026-05,3166.8,True,3,0.7597888675623801,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_CANDIDATE
大众,与众08,25-30万 SUV 新能源,2026-04,0.0,False,0,0.0,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_NONE
智己,智己LS8,25-30万 SUV 新能源,2026-04,864.3333333333334,True,0,0.7664794561040497,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_NONE
比亚迪,大唐,25-30万 SUV 新能源,2026-06,1765.0,True,2,0.9966120835686053,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_NONE
沃尔沃,XC70,25-30万 SUV 新能源,2026-01,1159.8333333333333,True,0,1.1494879418566237,75.82893009845418,shock,0.2600328947368421,crowded,SHOCK_NONE
尚界,尚界Z7T,25-30万 轿车 新能源,2026-04,480.0,True,0,1.6326530612244898,51.39869641744743,shock,0.1824835526315789,vacuum,SHOCK_NONE
广汽昊铂,昊铂A800,25-30万 轿车 新能源,2026-05,25.0,True,0,1.0,51.39869641744743,shock,0.1824835526315789,vacuum,SHOCK_NONE
腾势,腾势Z9GT,25-30万 轿车 新能源,2026-05,1904.5,True,1,1.0,51.39869641744743,shock,0.1824835526315789,vacuum,SHOCK_NONE
吉利银河,银河V900,30-35万 MPV 新能源,2026-02,0.0,False,0,0.0,96.76849931066472,shock,,vacuum,SHOCK_NONE
广汽传祺,向往M8,30-35万 MPV 新能源,2026-01,0.0,False,0,0.0,96.76849931066472,shock,,vacuum,SHOCK_NONE
大众,ID.ERA 9X,30-35万 SUV 新能源,2026-04,3164.0,True,0,1.0308427454387488,69.97118284707499,shock,0.0600328947368421,vacuum,SHOCK_CANDIDATE
小鹏,GX,30-35万 SUV 新能源,2026-05,1451.111111111111,True,2,3.876521222914812,69.97118284707499,shock,0.0600328947368421,crowded,SHOCK_NONE
岚图,岚图泰山X8,30-35万 SUV 新能源,2026-05,1467.6666666666667,True,0,1.0,69.97118284707499,shock,0.0600328947368421,crowded,SHOCK_NONE
蔚来,蔚来ET7,30-35万 轿车 新能源,2026-03,0.0,False,0,0.0,21.59440022343248,substitution,,vacuum,SHOCK_NONE
吉利银河,翼真L380,35-40万 MPV 新能源,2026-04,5.5,True,0,0.7857142857142857,98.68296838663628,shock,0.0724506578947368,vacuum,SHOCK_NONE
极氪,极氪8X,35-40万 SUV 新能源,2026-04,5404.666666666667,True,4,1.2067579636796666,77.12109919091832,shock,,crowded,SHOCK_CANDIDATE
纵横,纵横G700,35-40万 SUV 新能源,2026-03,321.3333333333333,True,0,1.4922600619195046,77.12109919091832,shock,,crowded,SHOCK_NONE
腾势,腾势N9,35-40万 SUV 新能源,2026-02,0.0,False,0,0.0,77.12109919091832,shock,,crowded,SHOCK_NONE
蔚来,蔚来ES8,35-40万 SUV 新能源,2026-05,10546.0,True,3,1.0,77.12109919091832,shock,,crowded,SHOCK_CONFIRMED
魏牌,V9X,35-40万 SUV 新能源,2026-05,1124.3333333333333,True,0,1.0,77.12109919091832,shock,,crowded,SHOCK_NONE
宝马,Z4,35-40万 跑车 其他能源,2026-01,0.0,False,0,0.0,0.0,substitution,,vacuum,SHOCK_NONE
奥迪,A5L Sportback,35-40万 轿车 其他能源,2026-05,188.75,False,0,0.7631401617250674,2.8896477169380717,substitution,,vacuum,SHOCK_NONE
奔驰,E级,35-40万 轿车 新能源,2026-01,6.333333333333333,True,0,0.05053191489361702,2.8896477169380717,substitution,,vacuum,SHOCK_NONE
奥迪,A6,35-40万 轿车 新能源,2026-04,19.0,True,0,0.8636363636363636,2.8896477169380717,substitution,,vacuum,SHOCK_NONE
极氪,极氪009,40-45万 MPV 新能源,2026-02,1119.3333333333333,True,2,3.3782696177062372,100.0,shock,,vacuum,SHOCK_NONE
方程豹,豹8,40-45万 SUV 新能源,2026-06,653.0,True,0,1.0,89.42585872645027,shock,,vacuum,SHOCK_NONE
现代,IONIQ 5,40-45万 SUV 新能源,2026-01,0.0,False,0,0.0,89.42585872645027,shock,,vacuum,SHOCK_NONE
智界,智界V9,45-50万 MPV 新能源,2026-05,3311.25,True,2,2.2931094182825484,93.4841060434728,shock,,vacuum,SHOCK_CANDIDATE
奔驰,AMG GLC,45-50万 SUV 其他能源,2026-06,116.5,False,0,1.0,60.26856152971941,shock,,vacuum,SHOCK_NONE
保时捷,Macan,45-50万 SUV 新能源,2026-03,39.333333333333336,True,0,0.8137931034482758,60.26856152971941,shock,,vacuum,SHOCK_NONE
沃尔沃,EX90,45-50万 SUV 新能源,2026-06,34.0,True,0,1.0,60.26856152971941,shock,,vacuum,SHOCK_NONE
奔驰,C级AMG,45-50万 轿车 其他能源,2026-03,1.5,False,0,0.5625,73.15175097276264,shock,,vacuum,SHOCK_NONE
奥迪,A7,45-50万 轿车 其他能源,2026-05,24.0,False,0,1.0,73.15175097276264,shock,,vacuum,SHOCK_NONE
沃尔沃,ES90,45-50万 轿车 新能源,2026-06,17.333333333333332,True,0,1.0,73.15175097276264,shock,,vacuum,SHOCK_NONE
北京汽车制造厂,锐胜王牌M7,5-10万 MPV 其他能源,2026-07,251.5,False,0,1.0,9.073019161056447,substitution,,vacuum,SHOCK_NONE
东风风行,菱智,5-10万 MPV 新能源,2026-05,31.333333333333332,True,0,1.0,9.073019161056447,substitution,,vacuum,SHOCK_NONE
丰田,卡罗拉锐放,5-10万 SUV 其他能源,2026-05,7271.833333333333,False,3,1.0471104924642411,26.627081718049624,substitution,,vacuum,SHOCK_NONE
五菱,星光560,5-10万 SUV 其他能源,2026-01,1986.0,False,0,0.48149345401648613,26.627081718049624,substitution,,crowded,SHOCK_NONE
凯翼,昆仑,5-10万 SUV 其他能源,2026-01,0.0,False,0,0.0,26.627081718049624,substitution,,crowded,SHOCK_NONE
欧拉,欧拉5,5-10万 SUV 其他能源,2026-04,659.5,False,0,2.6344873501997337,26.627081718049624,substitution,,crowded,SHOCK_NONE
现代,沐飒,5-10万 SUV 其他能源,2026-05,70.33333333333333,False,0,1.0,26.627081718049624,substitution,,crowded,SHOCK_NONE
五菱,星光560,5-10万 SUV 新能源,2026-01,365.6666666666667,True,0,1.1732620320855616,26.627081718049624,substitution,,crowded,SHOCK_NONE
零跑,零跑A10,5-10万 SUV 新能源,2026-03,21837.666666666668,True,4,2.0037007585025695,26.627081718049624,substitution,,vacuum,SHOCK_CONFIRMED
风云,风云X3,5-10万 SUV 新能源,2026-02,90.33333333333333,True,0,0.2926565874730021,26.627081718049624,substitution,,crowded,SHOCK_NONE
大众,速腾,5-10万 轿车 其他能源,2026-04,1135.3333333333333,False,0,0.9175646551724138,62.247641680137036,shock,0.216633483993712,vacuum,SHOCK_NONE
丰田,bZ3,5-10万 轿车 新能源,2026-04,1718.0,False,0,0.9720860052810261,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_NONE
埃安,AION UT super,5-10万 轿车 新能源,2026-01,381.0,False,0,0.7635270541082164,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_NONE
奇瑞QQ,QQ,5-10万 轿车 新能源,2026-04,9169.333333333334,True,4,1.1205344413214389,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_CANDIDATE
奇瑞QQ,eQ,5-10万 轿车 新能源,2026-01,433.0,False,0,1.1950321987120516,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_NONE
奇瑞QQ,多米,5-10万 轿车 新能源,2026-01,223.66666666666666,False,0,1.2589118198874296,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_NONE
极狐,极狐S3,5-10万 轿车 新能源,2026-05,748.0,False,0,1.0,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_NONE
极狐,极狐贝塔S3,5-10万 轿车 新能源,2026-06,6555.0,True,2,1.0,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_CANDIDATE
极狐,极狐贝塔T1,5-10万 轿车 新能源,2026-06,6852.0,True,2,1.0,62.247641680137036,shock,0.216633483993712,crowded,SHOCK_CANDIDATE
凯迪拉克,凯威德,50-55万 SUV 新能源,2026-04,85.66666666666667,True,0,0.7883435582822086,91.470071095482,shock,0.3348684210526316,crowded,SHOCK_NONE
极氪,极氪9X,50-55万 SUV 新能源,2026-02,6026.0,True,6,0.754539004132059,91.470071095482,shock,0.3348684210526316,vacuum,SHOCK_CANDIDATE
沃尔沃,XC90,50-55万 SUV 新能源,2026-01,30.333333333333332,True,0,0.4945652173913043,91.470071095482,shock,0.3348684210526316,crowded,SHOCK_NONE
莲花跑车,FOR ME,50-55万 SUV 新能源,2026-06,414.0,True,0,1.0,91.470071095482,shock,0.3348684210526316,crowded,SHOCK_NONE
沃尔沃,EM90,55-60万 MPV 新能源,2026-06,20.0,True,0,1.0,3.669724770642202,substitution,,vacuum,SHOCK_NONE
奔驰,GLE级,55-60万 SUV 其他能源,2026-05,2285.0,False,3,1.0,18.879565646594273,substitution,,vacuum,SHOCK_NONE
蔚来,蔚来ES9,55-60万 SUV 新能源,2026-05,5811.333333333333,True,2,1.0,18.879565646594273,substitution,,vacuum,SHOCK_CANDIDATE
玛莎拉蒂,Ghibli,55-60万 轿车 其他能源,2026-01,3.0,False,0,1.2857142857142856,64.63588767253688,shock,,vacuum,SHOCK_NONE
奇瑞QQ,QQ冰淇淋,5万以下 轿车 新能源,2026-01,699.3333333333334,True,0,1.3440102498398463,93.88071337403842,shock,0.1425986842105263,vacuum,SHOCK_NONE
零跑,零跑T03,5万以下 轿车 新能源,2026-01,370.0,True,0,0.7020872865275142,93.88071337403842,shock,0.1425986842105263,vacuum,SHOCK_NONE
