price_bucket,body_type,fuel_type_group,sales,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,recent_3m_sales,prior_3m_sales,growth_pct,total_sales,nev_sales,nev_penetration_pct,nev_model_sales,bev_model_sales,bev_route_pct,market_openness,nev_substitution_space,open_convertible_share,opportunity_profile
15-20万,轿车,新能源,336994.0,比亚迪汉（17.8%）、风云风云A9（14.4%）、小鹏P7+（14.4%）,比亚迪汉,156983.0,46.583321958254444,比亚迪汉（17.8%）、风云风云A9（14.4%）、小鹏P7+（14.4%）,46.583321958254444,3,100.0,80213.0,55216.0,45.2712981744422,978642.0,336994.0,34.43485973420311,336994.0,162990.0,48.36584627619483,0.5341667804174556,0.655651402657969,0.35022719883399606,开放替代蓝海
20-25万,MPV,其他能源,55871.0,广汽传祺M8（66.7%）、本田奥德赛（19.1%）、本田艾力绅（8.4%）,广汽传祺M8,52593.0,94.13291331817938,广汽传祺M8（66.7%）、本田艾力绅（8.4%）、迈克萨斯G90（0.4%）,75.48638828730468,3,100.0,8702.0,10752.0,-19.066220238095234,88455.0,32584.0,36.836809677237014,32584.0,797.0,2.445985759882151,0.05867086681820621,0.6316319032276299,0.037058391272398385,头部锁死
20-25万,MPV,新能源,32584.0,比亚迪夏（35.5%）、广汽传祺E8（31.1%）、东风风行星海V9（12.3%）,比亚迪夏,25712.0,78.9098944267125,比亚迪夏（35.5%）、广汽传祺E8（31.1%）、东风风行星海V9（12.3%）,78.9098944267125,3,100.0,9196.0,4607.0,99.60929021054916,88455.0,32584.0,36.836809677237014,32584.0,797.0,2.445985759882151,0.210901055732875,0.6316319032276299,0.13321183522527227,头部锁死
20-25万,SUV,其他能源,261054.0,丰田汉兰达（23.4%）、大众途观（14.3%）、福特锐界（9.8%）,丰田汉兰达,124072.0,47.52733150995579,丰田汉兰达（23.4%）、大众途观（14.3%）、福特锐界（9.8%）,47.52733150995579,3,100.0,51030.0,49845.0,2.3773698465242354,1092207.0,831153.0,76.0984868252996,831153.0,376162.0,45.25785264566211,0.524726684900442,0.23901513174700395,0.12541761772264778,均衡机会
20-25万,SUV,新能源,831153.0,方程豹钛7（20.2%）、理想理想i6（19.9%）、理想理想L6（10.3%）,方程豹钛7,418878.0,50.397219284536064,方程豹钛7（20.2%）、理想理想i6（19.9%）、理想理想L6（10.3%）,50.397219284536064,3,100.0,181743.0,179735.0,1.1172003226973093,1092207.0,831153.0,76.0984868252996,831153.0,376162.0,45.25785264566211,0.49602780715463934,0.23901513174700395,0.1185581516772436,均衡机会
20-25万,轿车,其他能源,404151.0,宝马3系（34.7%）、雷克萨斯ES（19.7%）、奔驰C级（16.0%）,宝马3系,284262.0,70.33559238997306,宝马3系（34.7%）、雷克萨斯ES（19.7%）、奥迪A4（12.4%）,66.76638187212205,3,100.0,87333.0,63529.0,37.46950211714335,911476.0,507325.0,55.65972115557622,507325.0,496387.0,97.84398561080175,0.29664407610026944,0.44340278844423775,0.13153281051832413,头部锁死
20-25万,轿车,新能源,507325.0,小米小米SU7（33.2%）、特斯拉MODEL 3（32.9%）、小鹏P7（5.2%）,小米小米SU7,361511.0,71.25826639727984,小米小米SU7（33.2%）、特斯拉MODEL 3（32.9%）、小鹏P7（5.2%）,71.25826639727984,3,100.0,135125.0,88788.0,52.1883587872235,911476.0,507325.0,55.65972115557622,507325.0,496387.0,97.84398561080175,0.28741733602720165,0.44340278844423775,0.1274416482416757,头部锁死
25-30万,MPV,其他能源,186687.0,丰田赛那（46.8%）、丰田格瑞维亚（30.2%）、别克GL8（19.1%）,丰田赛那,179319.0,96.05328705266032,丰田赛那（46.8%）、丰田格瑞维亚（30.2%）、别克GL8（19.1%）,96.05328705266032,3,100.0,40986.0,39390.0,4.051789794364047,230432.0,43745.0,18.98390848493265,43745.0,489.0,1.1178420390901818,0.03946712947339681,0.8101609151506735,0.031974725732537276,头部锁死
25-30万,MPV,新能源,43745.0,别克GL8（63.3%）、魏牌高山（22.9%）、广汽传祺向往M8（5.4%）,别克GL8,40069.0,91.59675391473311,别克GL8（63.3%）、极氪极氪MIX（0.9%）、迈克萨斯大家9（0.7%）,64.86455594925134,3,100.0,22004.0,7293.0,201.71397230220757,230432.0,43745.0,18.98390848493265,43745.0,489.0,1.1178420390901818,0.08403246085266891,0.8101609151506735,0.06807981538676139,头部锁死
25-30万,SUV,其他能源,287752.0,奥迪Q5（35.3%）、凯迪拉克XT5（15.4%）、沃尔沃XC60（13.1%）,奥迪Q5,183793.0,63.87201479051405,奥迪Q5（35.3%）、凯迪拉克XT5（15.4%）、沃尔沃XC60（13.1%）,63.87201479051405,3,100.0,50842.0,51767.0,-1.7868526281221597,1217514.0,929762.0,76.36561058024795,929762.0,749817.0,80.6461223409862,0.36127985209485947,0.23634389419752055,0.08538628713920333,BEV友好
